capacidade_estadio,publico_estadio,time_casa,valor_mercado_casa,valor_mercado_media_casa,media_idade_casa,jogadores_de_selecao_casa,jogadores_de_sub_selecao_casa,estrangeiros_casa,gols_casa,posse_casa,socios_torcedores_casa,tentativas_casa,chutes_fora_casa,defesa_casa,escanteios_casa,cobrancas_falta_casa,faltas_cometidas_casa,impedimentos_casa,time_fora,valor_mercado_fora,valor_mercado_media_fora,media_idade_fora,jogadores_de_selecao_fora,jogadores_de_sub_selecao_fora,estrangeiros_fora,socios_torcedores_fora,gols_fora,posse_fora,tentativas_fora,chutes_fora_fora,defesa_fora,escanteios_fora,cobrancas_falta_fora,faltas_cometidas_fora,impedimentos_fora,ano,fase
14.525,10.182,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0,42,0.0,20,9,5,10,18,18,5,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,2,58,23,10,5,7,18,18,1,2023,31.Rodada
72.039,50.570,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,1,55,151724.0,13,4,4,3,12,10,5,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,0,45,19,10,4,4,9,12,1,2023,31.Rodada
60.540,40.154,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,1,41,148613.0,7,3,5,5,15,9,1,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,59,19,9,2,4,9,17,0,2023,32.Rodada
53.000,5.706,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1,40,1225.0,12,5,4,0,19,11,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,60,15,7,3,4,11,20,2,2023,32.Rodada
32.713,17.301,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,48,175974.0,18,7,2,2,17,17,2,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,52,14,8,5,2,15,17,1,2023,32.Rodada
15.010,10.797,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,1,55,0.0,19,9,2,10,11,14,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,0,45,9,6,5,6,14,12,0,2023,32.Rodada
61.927,36.801,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,1,62,86574.0,20,10,1,8,9,9,2,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,2,38,9,5,4,1,9,10,0,2023,32.Rodada
60.326,49.324,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,0,53,34119.0,18,9,3,4,11,9,5,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,2,47,7,1,4,3,9,11,0,2023,32.Rodada
40.502,12.942,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,0,50,38000.0,8,5,5,5,22,17,0,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,50,22,7,2,9,17,22,1,2023,32.Rodada
24.584,21.043,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,1,42,53957.0,9,5,2,4,13,23,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,0,58,12,2,2,4,20,13,2,2023,32.Rodada
20.120,12.923,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,0,60,70773.0,4,1,1,4,6,13,0,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,40,7,5,2,4,12,7,1,2023,32.Rodada
82.238,44.694,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,1,60,48280.0,24,9,1,3,14,25,1,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,0,40,4,0,7,4,24,14,2,2023,32.Rodada
50.848,18.669,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,0,40,142000.0,20,12,4,5,14,13,4,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,60,8,4,4,3,13,16,0,2023,33.Rodada
25.000,1.943,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,0,59,1225.0,11,6,2,8,13,16,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,3,41,10,3,3,4,13,13,1,2023,33.Rodada
20.039,11.948,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,1,57,151724.0,15,5,3,9,24,10,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,43,10,3,4,5,9,24,2,2023,33.Rodada
42.372,19.831,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,1,57,0.0,20,11,2,15,12,20,3,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,43,13,7,2,2,19,12,1,2023,33.Rodada
78.838,64.590,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,3,52,109442.0,12,3,1,4,17,13,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,0,48,12,7,3,5,13,17,3,2023,33.Rodada
49.205,30.348,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,40,116188.0,15,3,2,5,19,8,3,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,60,14,7,8,6,8,19,0,2023,33.Rodada
14.525,11.836,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0,58,0.0,13,6,3,5,12,19,2,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,1,42,15,6,3,6,19,13,1,2023,33.Rodada
24.931,17.708,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,3,52,56417.0,12,4,2,2,17,8,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,4,48,13,4,2,6,8,17,0,2023,33.Rodada
47.364,33.931,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,0,62,75000.0,15,5,3,7,21,10,0,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,3,38,11,2,4,4,9,23,3,2023,33.Rodada
61.927,0,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,2,50,86574.0,14,7,2,7,8,12,3,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,2,50,9,5,2,5,12,9,6,2023,33.Rodada
20.502,7.243,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,1,45,38000.0,7,2,4,1,17,15,2,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,0,55,13,6,2,5,15,18,1,2023,34.Rodada
78.838,64.399,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,1,42,109442.0,11,1,3,5,16,13,3,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,1,58,13,4,6,2,10,17,2,2023,34.Rodada
32.500,19.358,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,3,39,175974.0,18,5,5,6,13,13,3,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,0,61,7,2,7,3,12,13,1,2023,34.Rodada
15.010,9.869,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,2,65,0.0,25,13,2,7,16,12,0,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,2,35,11,3,5,3,12,16,3,2023,34.Rodada
60.540,51.842,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,0,74,148613.0,26,12,3,12,6,15,2,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,26,10,4,9,1,15,6,0,2023,34.Rodada
24.584,19.478,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,2,49,53957.0,17,8,5,7,11,13,0,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,51,16,5,4,8,11,12,0,2023,34.Rodada
20.120,13.442,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,0,30,70773.0,11,5,3,1,13,12,1,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,0,70,12,5,3,4,12,14,1,2023,34.Rodada
46.000,29.173,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,48,85000.0,8,2,4,3,15,17,1,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,52,21,7,2,7,16,16,3,2023,34.Rodada
47.364,33.978,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,1,51,75000.0,28,16,3,11,14,8,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,1,49,6,0,4,5,7,14,0,2023,34.Rodada
42.968,14.728,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,2,35,0.0,7,3,2,2,15,7,2,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,65,13,4,2,9,7,15,2,2023,34.Rodada
49.205,39.403,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,65,116188.0,14,9,2,3,14,9,1,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,5,35,13,4,3,3,8,14,1,2023,35.Rodada
42.372,22.056,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0,55,0.0,18,12,2,5,17,15,2,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,0,45,8,3,4,1,15,19,2,2023,35.Rodada
82.238,19.219,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,2,65,48280.0,21,8,1,6,10,15,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,1,35,15,8,6,5,14,10,3,2023,35.Rodada
46.931,29.387,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,1,46,56417.0,18,7,4,4,14,14,1,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,1,54,8,1,3,5,14,15,4,2023,35.Rodada
46.000,39.337,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,3,44,85000.0,17,6,5,7,10,10,1,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,0,56,21,9,3,7,8,12,0,2023,35.Rodada
72.039,34.252,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,0,62,151724.0,19,8,0,5,11,12,1,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,38,3,1,4,1,12,11,2,2023,35.Rodada
50.848,22.170,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,1,34,142000.0,8,5,5,4,13,18,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,66,13,4,1,7,16,13,4,2023,35.Rodada
60.326,40.382,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,2,37,34119.0,20,9,3,4,11,18,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,2,63,13,6,5,7,18,11,1,2023,35.Rodada
53.000,39.900,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,0,43,1225.0,11,7,5,3,13,9,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,3,57,24,8,1,7,9,13,0,2023,35.Rodada
14.525,9.143,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0,49,0.0,10,6,6,4,17,18,0,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,1,51,12,5,3,5,17,17,3,2023,35.Rodada
24.584,20.577,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,2,53,53957.0,20,7,1,8,4,9,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,4,47,14,3,6,3,9,5,1,2023,36.Rodada
20.120,12.855,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,0,29,70773.0,27,13,2,5,9,18,3,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,3,71,9,2,8,3,17,9,0,2023,36.Rodada
78.838,65.305,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,0,58,109442.0,19,10,3,10,12,12,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,3,42,11,3,4,1,12,12,3,2023,36.Rodada
47.364,46.288,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,0,33,75000.0,14,4,4,3,10,15,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,67,14,4,3,5,14,11,3,2023,36.Rodada
42.968,12.527,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0,45,0.0,10,7,2,2,12,13,1,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,2,55,12,3,1,5,13,12,1,2023,36.Rodada
43.713,29.717,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,4,46,175974.0,25,12,1,10,15,10,2,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,0,54,5,2,9,2,10,15,2,2023,36.Rodada
40.502,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,1,47,38000.0,13,7,5,3,11,15,0,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,1,53,24,10,1,10,14,11,0,2023,36.Rodada
60.540,38.683,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,2,50,148613.0,13,1,5,6,13,16,0,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,50,14,6,5,3,16,14,1,2023,36.Rodada
61.927,36.696,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,1,57,86574.0,26,13,2,2,13,10,1,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,1,43,6,2,7,3,10,13,1,2023,36.Rodada
15.010,4.596,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,1,74,0.0,17,5,2,15,9,9,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,2,26,6,1,5,3,8,10,2,2023,36.Rodada
49.205,40.583,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,49,116188.0,9,4,1,5,11,4,2,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,2,51,11,7,1,4,3,13,1,2023,37.Rodada
61.000,53.856,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,48,85000.0,7,2,4,3,9,15,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,52,16,6,0,5,15,9,0,2023,37.Rodada
78.838,63.148,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,2,68,109442.0,19,7,0,6,9,13,0,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,1,32,2,0,4,2,13,9,1,2023,37.Rodada
,29.986,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,36,175974.0,22,11,2,7,11,11,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,64,6,3,4,1,10,12,3,2023,37.Rodada
46.931,15.462,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,0,61,56417.0,16,10,3,6,13,17,3,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,0,39,7,4,2,2,17,13,4,2023,37.Rodada
15.010,3.442,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,1,65,0.0,27,12,0,12,10,16,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,0,35,6,2,8,6,16,10,1,2023,37.Rodada
60.540,50.481,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,1,47,148613.0,13,4,1,5,12,18,1,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,0,53,8,4,4,6,18,12,2,2023,37.Rodada
42.372,21.056,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,3,54,0.0,12,4,3,6,15,18,1,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,46,13,7,3,6,17,15,0,2023,37.Rodada
60.326,50.317,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,1,46,34119.0,6,4,1,4,14,19,2,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,0,54,5,1,0,2,17,14,0,2023,37.Rodada
25.000,2.471,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,3,43,1225.0,11,5,3,2,4,15,1,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,2,57,26,12,0,10,13,4,3,2023,37.Rodada
14.525,1.966,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,42,0.0,14,9,3,8,12,12,3,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,0,58,11,5,1,7,12,13,2,2023,38.Rodada
82.238,44.190,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,2,69,48280.0,23,12,2,7,10,12,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,3,31,12,4,5,3,12,12,0,2023,38.Rodada
24.584,20.037,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,2,45,53957.0,13,4,1,2,11,8,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,1,55,9,3,4,3,7,14,1,2023,38.Rodada
72.039,36.618,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,1,43,151724.0,9,4,2,4,16,13,2,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,0,57,10,3,2,9,13,16,0,2023,38.Rodada
20.120,14.130,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,1,55,70773.0,15,4,5,10,8,15,4,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,2,45,14,4,5,6,15,9,2,2023,38.Rodada
61.927,44.190,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,1,56,86574.0,14,7,4,3,19,9,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,1,44,8,1,5,4,9,19,0,2023,38.Rodada
50.848,27.365,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,3,53,142000.0,7,3,4,1,10,10,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,1,47,9,2,0,5,10,10,3,2023,38.Rodada
40.502,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,0,46,38000.0,13,5,4,6,11,17,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,2,54,13,6,5,6,16,12,1,2023,38.Rodada
47.364,28.019,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,4,37,75000.0,15,7,4,3,9,16,2,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,63,7,0,2,5,15,10,3,2023,38.Rodada
42.968,9.689,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,3,43,0.0,14,5,3,5,15,9,3,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,57,17,6,3,9,8,15,2,2023,38.Rodada
